id,type,principal,date,location id,cleric
15834-1277-1-E2,birth,15834-P03322,1748-08-04/1748-08-11,,
15834-1277-2-E1,baptism,15834-P03328,1748-08-11,15834-L1,15834-P04300
15834-1277-3-E1,baptism,15834-P03331,1748-08-11,15834-L1,15834-P04300
15834-1277-4-E1,baptism,15834-P03335,1748-08-18,15834-L1,15834-P04300
15834-1277-4-E2,birth,15834-P03335,1748-07-27/1748-08-18,,
15834-1278-1-E1,baptism,15834-P03339,1748-08-18,15834-L1,15834-P04300
15834-1278-2-E1,baptism,15834-P03342,1748-08-18,15834-L1,15834-P04300
15834-1278-3-E1,baptism,15834-P03345,1748-08-18,15834-L1,15834-P04300
15834-1278-4-E1,baptism,15834-P03348,1748-08-18,15834-L1,15834-P04300
15834-1279-1-E1,baptism,15834-P03351,1748-08-18,15834-L1,15834-P04300
15834-1279-2-E1,baptism,15834-P03354,1748-08-18,15834-L1,15834-P04300
15834-1279-3-E1,baptism,15834-P03358,1748-08-22,15834-L1,15834-P04300
15834-1279-3-E2,birth,15834-P03358,1748-08-14,,
15834-1279-4-E1,baptism,15834-P03361,1748-08-25,15834-L1,15834-P04300
15834-1280-1-E1,baptism,15834-P03362,1748-08-25/1748-08-31,15834-L1,15834-P04300
15834-1280-2-E1,baptism,15834-P03370,1748-08-31,15834-L1,15834-P04300
15834-1280-2-E2,birth,15834-P03370,1748-08-20,,
15834-1280-3-E1,baptism,15834-P03373,1748-08-31,15834-L1,15834-P04300
15834-1280-4-E1,baptism,15834-P03377,1748-09-01,15834-L1,15834-P04300
15834-1280-4-E2,birth,15834-P03377,1748-08-20,,
15834-1281-1-E1,baptism,15834-P03378,1748-09-22,15834-L1,15834-P04300
15834-1281-1-E2,birth,15834-P03378,1748-09-01/1748-09-23,,
15834-1281-2-E1,baptism,15834-P03387,1748-09-23,15834-L1,15834-P04300
15834-1281-2-E2,birth,15834-P03387,1748-09-17,,
15834-1281-3-E1,baptism,15834-P03392,1748-10-10,15834-L1,15834-P04300
15834-1281-3-E2,birth,15834-P03392,1748-09-19/1748-10-10,,
15834-1281-4-E1,baptism,15834-P03394,1748-10-14,15834-L1,15834-P04300
15834-1282-1-E1,baptism,15834-P03396,1748-10-19,15834-L1,15834-P04300
15834-1282-2-E1,baptism,15834-P03398,1748-10-28,15834-L1,15834-P04300
15834-1282-3-E1,baptism,15834-P03400,1748-10-28,15834-L1,15834-P04300
15834-1282-4-E1,baptism,15834-P03404,1748-11-04,15834-L1,15834-P04300
15834-1282-4-E2,birth,15834-P03404,1748-10-23,,
15834-1283-1-E1,baptism,15834-P03408,1748-11-06,15834-L1,15834-P04300
15834-1283-2-E1,baptism,15834-P03409,1748-11-04/1748-11-10,15834-L1,15834-P04300
15834-1283-3-E1,baptism,15834-P03415,1748-11-10,15834-L1,15834-P04300
15834-1283-3-E2,birth,15834-P03415,1748-11-02,,
15834-1283-4-E1,baptism,15834-P03423,1748-11-10,15834-L1,15834-P04300
15834-1284-1-E1,baptism,15834-P03426,1748-11-14,15834-L1,15834-P04300
15834-1284-1-E2,birth,15834-P03426,1748-11-08,,
15834-1284-2-E1,baptism,15834-P03427,1748-11-17,15834-L1,15834-P04300
15834-1284-2-E2,birth,15834-P03427,1748-10-26/1748-11-17,,
15834-1284-3-E1,baptism,15834-P03435,1748-11-17,15834-L1,15834-P04300
15834-1284-3-E2,birth,15834-P03435,1748-10-26/1748-11-17,,
15834-1285-1-E1,baptism,15834-P03436,1748-12-08/1748-11-08,15834-L1,15834-P04300
15834-1285-1-E2,birth,15834-P03436,1748-12-10/1748-11-10,,
15834-1285-2-E1,baptism,15834-P03443,1748-11-30,15834-L1,15834-P04300
15834-1285-2-E2,birth,15834-P03443,1748-11-24,,
15834-1286-1-E1,baptism,15834-P03445,1748-12-08,15834-L1,15834-P04300
15834-1286-2-E1,baptism,15834-P03448,1749-01-07,15834-L1,15834-P04300
15834-1286-3-E1,baptism,15834-P03452,1749-01-11,15834-L1,15834-P04300
15834-1286-3-E2,birth,15834-P03452,1748-12-29,,
15834-1287-1-E1,baptism,15834-P03458,1749-01-18,15834-L1,15834-P04300
15834-1287-1-E2,birth,15834-P03458,1749-02-09/1748-01-09,,
15834-1287-2-E1,baptism,15834-P03463,1749-01-28,15834-L1,15834-P04300
15834-1287-2-E2,birth,15834-P03463,1749-01-21/1749-01-21,,
15834-1287-3-E1,baptism,15834-P03464,1749-02-08,15834-L1,15834-P04300
15834-1287-3-E2,birth,15834-P03464,1749-01-31,,
15834-1288-1-E1,baptism,15834-P03474,1749-02-13,15834-L1,15834-P04300
15834-1288-1-E2,birth,15834-P03474,1749-02-06,,
15834-1288-2-E1,baptism,15834-P03475,1749-02-16,15834-L1,15834-P04300
15834-1288-2-E2,birth,15834-P03475,1749-02-06,,
15834-1288-3-E1,baptism,15834-P03485,1749-02-20,15834-L1,15834-P04300
15834-1288-3-E2,birth,15834-P03485,1749-02-03,,
15834-1289-1-E1,baptism,15834-P03486,1749-03-02,15834-L1,15834-P04300
15834-1289-2-E1,baptism,15834-P03492,1749-03-03,15834-L1,15834-P04300
15834-1289-2-E2,birth,15834-P03492,1749-02-20,,
15834-1289-3-E1,baptism,15834-P03495,1749-03-19,15834-L1,15834-P04300
15834-1290-1-E1,baptism,15834-P03499,1749-03-20,15834-L1,15834-P04300
15834-1290-2-E1,baptism,15834-P03504,1749-03-31,15834-L1,15834-P04300
15834-1290-2-E2,birth,15834-P03504,1749-03-25,,
15834-1290-3-E1,baptism,15834-P03508,1749-04-28,15834-L1,15834-P04300
15834-1290-3-E2,birth,15834-P03508,1749-04-08/1749-04-28,,
15834-1291-1-E1,baptism,15834-P03509,1749-05-08,15834-L1,15834-P04300
15834-1291-1-E2,birth,15834-P03509,1749-05-01,,
15834-1291-2-E1,baptism,15834-P03517,1749-05-15,15834-L1,15834-P04300
15834-1291-2-E2,birth,15834-P03517,1749-05-06,,
15834-1291-3-E1,baptism,15834-P03518,1749-05-06,15834-L1,15834-P04300
15834-1291-4-E1,baptism,15834-P03522,1749-05-26,15834-L1,15834-P04300
15834-1292-1-E1,baptism,15834-P03524,1749-05-27,15834-L1,15834-P04300
15834-1292-2-E1,baptism,15834-P03527,1749-05-27,15834-L1,15834-P04300
15834-1292-3-E1,baptism,15834-P03530,1749-05-27,15834-L1,15834-P04300
15834-1292-4-E1,baptism,15834-P03533,1749-05-27,15834-L1,15834-P04300
15834-1293-1-E1,baptism,15834-P03538,1749-06-02,15834-L1,15834-P04300
15834-1293-1-E2,birth,15834-P03538,1749-05-20,,
15834-1293-2-E1,baptism,15834-P03543,1749-06-02,15834-L1,15834-P04300
15834-1293-2-E2,birth,15834-P03543,1749-05-07,,
15834-1293-3-E1,baptism,15834-P03544,1749-06-03,15834-L1,15834-P04300
15834-1293-3-E2,birth,15834-P03544,1749-06-01,,
15834-1293-4-E1,baptism,15834-P03549,1749-06-06,15834-L1,15834-P04300
15834-1293-4-E2,birth,15834-P03549,1749-05-16,,
15834-1294-1-E1,baptism,15834-P03556,1749-06-15,15834-L1,15834-P04300
15834-1294-2-E1,baptism,15834-P03558,1749-06-15,15834-L1,15834-P04300
15834-1294-3-E1,baptism,15834-P03561,1749-06-15,15834-L1,15834-P04300
15834-1294-4-E1,baptism,15834-P03563,1749-06-22,15834-L1,15834-P04300
15834-1295-1-E1,baptism,15834-P03565,1749-07-06,15834-L1,15834-P04300
15834-1295-2-E1,baptism,15834-P03567,1749-07-06,15834-L1,15834-P04300
15834-1295-3-E1,baptism,15834-P03568,1749-07-15,15834-L1,15834-P04300
15834-1295-3-E2,birth,15834-P03568,1749-07-08,,
15834-1295-4-E1,baptism,15834-P03574,1749-08-03,15834-L1,15834-P04300
15834-1296-1-E1,baptism,15834-P03578,1749-08-04,15834-L1,15834-P04300
15834-1296-1-E2,birth,15834-P03578,1749-07-22,,
15834-1296-2-E1,baptism,15834-P03582,1749-08-23,15834-L1,15834-P04300
15834-1296-2-E2,birth,15834-P03582,1749-08-18,,
15834-1296-3-E1,baptism,15834-P03583,1749-08-24,15834-L1,15834-P04300
15834-1296-3-E2,birth,15834-P03583,1749-08-10,,
15834-1297-1-E1,baptism,15834-P03590,1749-08-30,15834-L1,15834-P04300
15834-1297-2-E1,baptism,15834-P03592,1749-09-14,15834-L1,15834-P04300
15834-1297-3-E1,baptism,15834-P03597,1749-10-09,15834-L1,15834-P04300
15834-1297-3-E2,birth,15834-P03597,1749-09-30,,
15834-1297-4-E1,baptism,15834-P03604,1749-11-02/1749-12-02,15834-L1,15834-P04300
15834-1297-4-E2,birth,15834-P03604,1749-10-20,,
15834-1298-1-E1,baptism,15834-P03610,1749-10-09/1749-12-09,15834-L1,15834-P04300
15834-1298-1-E2,birth,15834-P03610,1749-10-27/1749-12-27,,
15834-1298-2-E1,baptism,15834-P03615,1749-11-03/1749-12-03,15834-L1,15834-P04300
15834-1298-2-E2,birth,15834-P03615,1749-10-26/1749-12-26,,
15834-1298-3-E1,baptism,15834-P03619,1749-12-28,15834-L1,15834-P04300
15834-1298-3-E2,birth,15834-P03619,1749-12-15,,
15834-1298-4-E1,baptism,15834-P03623,1749-12-30,15834-L1,15834-P04300
15834-1298-4-E2,birth,15834-P03623,1749-12-15,,
15834-1299-1-E1,baptism,15834-P03629,1749-01-01/1750-01-01,15834-L1,15834-P04300
15834-1299-1-E2,birth,15834-P03629,1750-01-05/1749-12-05,,
15834-1299-2-E1,baptism,15834-P03630,1750-01-03,15834-L1,15834-P04300
15834-1299-2-E2,birth,15834-P03630,1749-12-15,,
15834-1299-3-E1,baptism,15834-P03640,1750-01-12,15834-L1,15834-P04300
15834-1299-3-E2,birth,15834-P03640,1750-01-12,,
15834-1299-4-E1,baptism,15834-P03645,1750-01-17,15834-L1,15834-P04300
15834-1299-4-E2,birth,15834-P03645,1750-01-10,,
15834-1300-1-E1,baptism,15834-P03650,1750-01-17,15834-L1,15834-P04300
15834-1300-1-E2,birth,15834-P03650,1750-01-09,,
15834-1300-2-E1,baptism,15834-P03653,1750-01-18,15834-L1,15834-P04300
15834-1300-3-E1,baptism,15834-P03654,1750-01-29,15834-L1,15834-P04300
15834-1300-3-E2,birth,15834-P03654,1750-01-18,,
15834-1301-1-E1,baptism,15834-P03661,1750-02-20,15834-L1,15834-P04300
15834-1301-1-E2,birth,15834-P03661,1750-02-10,,
15834-1301-2-E1,baptism,15834-P03666,1750-02-25,15834-L1,15834-P04300
15834-1301-2-E2,birth,15834-P03666,1750-02-17,,
15834-1301-3-E1,baptism,15834-P03670,1750-02-26,15834-L1,15834-P04300
15834-1301-3-E2,birth,15834-P03670,1750-02-16,,
15834-1302-1-E1,baptism,15834-P03674,1750-03-02,15834-L1,15834-P04300
15834-1302-1-E2,birth,15834-P03674,1750-02-18,,
15834-1302-2-E1,baptism,15834-P03675,1750-03-03,15834-L1,15834-P04300
15834-1302-2-E2,birth,15834-P03675,1750-02-22,,
15834-1302-3-E1,baptism,15834-P03682,1750-03-04,15834-L1,15834-P04300
15834-1302-3-E2,birth,15834-P03682,1750-02-21,,
15834-1303-1-E1,baptism,15834-P03686,1750-03-24,15834-L1,15834-P04300
15834-1303-1-E2,birth,15834-P03686,1750-03-14/1750-03-14,,
15834-1303-2-E1,baptism,15834-P03689,1750-03-31,15834-L1,15834-P04300
15834-1303-3-E1,baptism,15834-P03693,1750-04-05,15834-L1,15834-P04300
15834-1303-3-E2,birth,15834-P03693,1750-03-24,,
15834-1304-1-E1,baptism,15834-P03694,1750-04-05/1750-04-20,15834-L1,15834-P04300
15834-1304-2-E1,baptism,15834-P03702,1750-04-20,15834-L1,15834-P04300
15834-1304-2-E2,birth,15834-P03702,1750-04-12,,
15834-1304-3-E1,baptism,15834-P03706,1750-04-20,15834-L1,15834-P04300
15834-1304-3-E2,birth,15834-P03706,1750-04-06,,
15834-1305-1-E1,baptism,15834-P03710,1750-04-26,15834-L1,15834-P04300
15834-1305-1-E2,birth,15834-P03710,1750-05-14/1749-04-14,,
15834-1305-2-E1,baptism,15834-P03712,1750-05-01,15834-L1,15834-P04300
15834-1305-3-E1,baptism,15834-P03716,1750-05-10,15834-L1,15834-P04300
15834-1305-3-E2,birth,15834-P03716,1750-05-02,,
15834-1306-1-E1,baptism,15834-P03719,1750-05-19,15834-L1,15834-P04300
15834-1306-2-E1,baptism,15834-P03721,1750-05-31,15834-L1,15834-P04300
15834-1306-3-E1,baptism,15834-P03725,1750-06-05,15834-L1,15834-P04300
15834-1306-3-E2,birth,15834-P03725,1750-05-29,,
15834-1307-1-E1,baptism,15834-P03726,1750-06-16,15834-L1,15834-P04300
15834-1307-1-E2,birth,15834-P03726,1750-06-07/1750-06-07,,
15834-1307-2-E1,baptism,15834-P03734,1750-06-21,15834-L1,15834-P04300
15834-1307-2-E2,birth,15834-P03734,1750-06-14,,
15834-1307-3-E1,baptism,15834-P03739,1750-07-01,15834-L1,15834-P04300
15834-1307-3-E2,birth,15834-P03739,1750-06-23,,
15834-1308-1-E1,baptism,15834-P03741,1750-07-04,15834-L1,15834-P04300
15834-1308-1-E2,birth,15834-P03741,1750-06-22,,
15834-1308-2-E1,baptism,15834-P03748,1750-07-04,15834-L1,15834-P04300
15834-1308-3-E1,baptism,15834-P03752,1750-07-06,15834-L1,15834-P04300
15834-1308-3-E2,birth,15834-P03752,1750-06-24,,
15834-1309-1-E1,baptism,15834-P03762,1750-07-12,15834-L1,15834-P04300
15834-1309-1-E2,birth,15834-P03762,1750-07-04,,
15834-1309-2-E1,baptism,15834-P03766,1750-08-02,15834-L1,15834-P04300
15834-1309-2-E2,birth,15834-P03766,1750-07-23,,
15834-1309-3-E1,baptism,15834-P03771,1750-08-02,15834-L1,15834-P04300
15834-1309-3-E2,birth,15834-P03771,1750-07-25,,
15834-1310-1-E1,baptism,15834-P03772,1750-08-15,15834-L1,15834-P04300
15834-1310-1-E2,birth,15834-P03772,1750-08-09,,
15834-1310-2-E1,baptism,15834-P03781,1750-08-15,15834-L1,15834-P04300
15834-1310-2-E2,birth,15834-P03781,1750-08-01,,
15834-1310-3-E1,baptism,15834-P03782,1750-08-20,15834-L1,15834-P04300
15834-1310-3-E2,birth,15834-P03782,1750-08-17,,
15834-1311-1-E1,baptism,15834-P03787,1750-08-24,15834-L1,15834-P04300
15834-1311-2-E1,baptism,15834-P03793,1750-08-25,15834-L1,15834-P04300
15834-1311-2-E2,birth,15834-P03793,1750-08-17,,
15834-1311-3-E1,baptism,15834-P03796,1750-08-28,15834-L1,15834-P04300
15834-1312-1-E1,baptism,15834-P03800,1750-08-30,15834-L1,15834-P04300
15834-1312-1-E2,birth,15834-P03800,1750-08-28,,
15834-1312-2-E1,baptism,15834-P03801,1750-08-30,15834-L1,15834-P04300
15834-1312-2-E2,birth,15834-P03801,1750-08-24,,
15834-1312-3-E1,baptism,15834-P03812,1750-09-06,15834-L1,15834-P04300
15834-1312-3-E2,birth,15834-P03812,1750-08-30,,
15834-1313-1-E1,baptism,15834-P03817,1750-09-06,15834-L1,15834-P04300
15834-1313-1-E2,birth,15834-P03817,1750-08-26,,
15834-1313-2-E1,baptism,15834-P03818,1750-09-08,15834-L1,15834-P04300
15834-1313-2-E2,birth,15834-P03818,1750-09-01,,
15834-1313-3-E1,baptism,15834-P03823,1750-10-06,15834-L1,15834-P04300
15834-1313-3-E2,birth,15834-P03823,1750-09-30,,
15834-1314-1-E1,baptism,15834-P03833,1750-10-11,15834-L1,15834-P04300
15834-1314-1-E2,birth,15834-P03833,1750-10-03,,
15834-1314-2-E1,baptism,15834-P03838,1750-10-11,15834-L1,15834-P04300
15834-1314-2-E2,birth,15834-P03838,1750-09-30,,
15834-1314-3-E1,baptism,15834-P03841,1750-10-11,15834-L1,15834-P04300
15834-1314-3-E2,birth,15834-P03841,1750-10-01,,
15834-1315-1-E1,baptism,15834-P03851,1750-10-20,15834-L1,15834-P04300
15834-1315-1-E2,birth,15834-P03851,1750-10-13/1750-10-13,,
15834-1315-2-E1,baptism,15834-P03853,1750-10-28,15834-L1,15834-P04300
15834-1315-3-E1,baptism,15834-P03855,1750-11-01,15834-L1,15834-P04300
15834-1316-1-E1,baptism,15834-P03860,1750-11-09,15834-L1,15834-P04300
15834-1316-1-E2,birth,15834-P03860,1750-10-31,,
15834-1316-2-E1,baptism,15834-P03864,1750-11-15/1751-01-15,15834-L1,15834-P04300
15834-1316-3-E1,baptism,15834-P03865,1750-11-24/1750-12-24,15834-L1,15834-P04300
15834-1316-3-E2,birth,15834-P03865,1750-11-10/1751-01-10,,
15834-1317-1-E1,baptism,15834-P03879,1750-11-25/1751-11-25,15834-L1,15834-P03878
15834-1317-2-E1,baptism,15834-P03886,1750-12-05/1751-01-05,15834-L1,15834-P04300
15834-1317-2-E2,birth,15834-P03886,1750-11-27/1750-12-27,,
15834-1317-3-E1,baptism,15834-P03892,1750-11-12/1751-01-12,15834-L1,15834-P04300
15834-1317-3-E2,birth,15834-P03892,1750-12-08/1751-01-08,,
15834-1318-1-E1,baptism,15834-P03897,1750-11-20/1750-12-20,15834-L1,15834-P04300
15834-1318-1-E2,birth,15834-P03897,1750-11-13/1751-01-13,,
15834-1318-2-E1,baptism,15834-P03903,1750-11-22/1750-12-22,15834-L1,15834-P04300
15834-1318-2-E2,birth,15834-P03903,1750-11-29/1750-12-29,,
15834-1318-3-E1,baptism,15834-P03904,1750-11-23/1750-12-23,15834-L1,15834-P04300
15834-1318-3-E2,birth,15834-P03904,1750-11-14/1751-01-14,,
15834-1319-1-E1,baptism,15834-P03912,1750-11-27/1750-12-27,15834-L1,15834-P04300
15834-1319-2-E1,baptism,15834-P03922,1751-01-17,15834-L1,15834-P04300
15834-1319-3-E1,baptism,15834-P03928,1750-01-24,15834-L1,15834-P04300
15834-1319-3-E2,birth,15834-P03928,1750-12-26/1751-01-17,,
15834-1320-1-E1,baptism,15834-P03931,1751-01-17/1751-02-06,15834-L1,15834-P04300
15834-1320-2-E1,baptism,15834-P03932,1751-02-06,15834-L1,15834-P04300
15834-1320-3-E1,baptism,15834-P03942,1751-02-07,15834-L1,15834-P04300
15834-1320-3-E2,birth,15834-P03942,1751-01-29,,
15834-1321-1-E1,baptism,15834-P03946,1751-02-07/1751-02-15,15834-L1,15834-P04300
15834-1321-1-E2,birth,15834-P03946,1751-02-07/1751-02-15,,
15834-1321-2-E1,baptism,15834-P03952,1751-02-07/1751-02-15,15834-L1,15834-P04300
15834-1321-3-E1,baptism,15834-P03953,1751-02-15,15834-L1,15834-P04300
15834-1321-3-E2,birth,15834-P03953,1751-02-06,,
15834-1322-1-E1,baptism,15834-P03960,1751-02-16,15834-L1,15834-P04300
15834-1322-1-E2,birth,15834-P03960,1751-02-07,,
15834-1322-2-E1,baptism,15834-P03965,1751-02-21,15834-L1,15834-P04300
15834-1322-2-E2,birth,15834-P03965,1751-02-11,,
15834-1322-3-E1,baptism,15834-P03969,1751-02-21/1751-03-28,15834-L1,15834-P04300
15834-1323-1-E1,baptism,15834-P03972,1751-02-21/1751-03-28,15834-L1,15834-P04300
15834-1323-1-E2,birth,15834-P03972,1751-02-21/1751-03-28,,
15834-1323-2-E1,baptism,15834-P03976,1751-02-21/1751-03-28,15834-L1,15834-P04300
15834-1323-3-E1,baptism,15834-P03981,1751-03-28,15834-L1,15834-P04300
15834-1323-3-E2,birth,15834-P03981,1751-03-21,,
15834-1324-1-E1,baptism,15834-P03986,1751-03-28/1751-04-12,15834-L1,15834-P04300
15834-1324-2-E1,baptism,15834-P03987,1751-04-12,15834-L1,15834-P04300
15834-1324-2-E2,birth,15834-P03987,1751-03-29,,
15834-1324-3-E1,baptism,15834-P03992,1751-05-09,15834-L1,15834-P04300
15834-1324-3-E2,birth,15834-P03992,1751-04-18/1751-05-09,,
15834-1325-1-E1,baptism,15834-P03998,1751-05-18/1751-06-18,15834-L1,15834-P04300
15834-1325-2-E1,baptism,15834-P03999,1751-06-26,15834-L1,15834-P04300
15834-1325-2-E2,birth,15834-P03999,1751-06-16,,
15834-1325-3-E1,baptism,15834-P04004,1751-06-27,15834-L1,15834-P04300
15834-1326-1-E1,baptism,15834-P04012,1751-06-29,15834-L1,15834-P04300
15834-1326-1-E2,birth,15834-P04012,1751-07-24/1750-07-24,,
15834-1326-2-E1,baptism,15834-P04013,1751-07-08/1750-07-08,15834-L1,15834-P04300
15834-1326-2-E2,birth,15834-P04013,1751-06-24,,
15834-1326-3-E1,baptism,15834-P04020,1751-07-11/1750-07-11,15834-L1,15834-P04300
15834-1326-3-E2,birth,15834-P04020,1751-06-27,,
15834-1327-1-E1,baptism,15834-P04033,1751-06-27/1751-08-07,15834-L1,15834-P04300
15834-1327-2-E1,baptism,15834-P04035,1751-06-27/1751-08-07,15834-L1,15834-P04300
15834-1327-3-E1,baptism,15834-P04044,1751-07-18/1750-07-18,15834-L1,15834-P04300
15834-1328-1-E1,baptism,15834-P04049,1751-07-25/1750-07-25,15834-L1,15834-P04300
15834-1328-1-E2,birth,15834-P04049,1751-07-11/1750-07-11,,
15834-1328-2-E1,baptism,15834-P04056,1751-07-01/1751-08-01,15834-L1,15834-P04300
15834-1328-2-E2,birth,15834-P04056,1751-07-20/1750-07-20,,
15834-1328-3-E1,baptism,15834-P04062,1751-07-06/1751-08-06,15834-L1,15834-P04300
15834-1328-3-E2,birth,15834-P04062,1751-06-31/1751-07-31,,
15834-1329-1-E1,baptism,15834-P04069,1751-08-07,15834-L1,15834-P04300
15834-1329-2-E1,baptism,15834-P04070,1751-08-07,15834-L1,15834-P04300
15834-1329-2-E2,birth,15834-P04070,1751-08-02,,
15834-1329-3-E1,baptism,15834-P04076,1751-08-14,15834-L1,15834-P04300
15834-1329-3-E2,birth,15834-P04076,1751-07-23/1751-08-14,,
15834-1330-1-E1,baptism,15834-P04085,1751-08-14/1751-10-10,15834-L1,15834-P04300
15834-1330-1-E2,birth,15834-P04085,1751-09-13/1750-09-13,,
15834-1330-2-E1,baptism,15834-P04087,1751-08-14/1751-10-10,15834-L1,15834-P04300
15834-1330-3-E1,baptism,15834-P04090,1751-08-29/1751-09-29,15834-L1,15834-P04300
15834-1331-1-E1,baptism,15834-P04098,1751-08-14/1751-10-10,15834-L1,15834-P04300
15834-1331-2-E1,baptism,15834-P04105,1751-08-23/1751-09-23,15834-L1,15834-P04300
15834-1331-3-E1,baptism,15834-P04106,1751-08-28/1751-09-28,15834-L1,15834-P04300
15834-1331-3-E2,birth,15834-P04106,1751-08-14/1751-10-10,,
15834-1332-1-E1,baptism,15834-P04116,1751-08-14/1751-10-10,15834-L1,15834-P04300
15834-1332-2-E1,baptism,15834-P04117,1751-10-10,15834-L1,15834-P04300
15834-1332-2-E2,birth,15834-P04117,1751-10-02,,
15834-1332-3-E1,baptism,15834-P04128,1751-10-30,15834-L1,15834-P04300
15834-1332-3-E2,birth,15834-P04128,1751-10-17,,
15834-1333-1-E1,baptism,15834-P04129,1751-10-30/1751-12-04,15834-L1,15834-P04300
15834-1333-2-E1,baptism,15834-P04136,1750-11-10,15834-L1,15834-P04300
15834-1333-3-E1,baptism,15834-P04139,1751-10-30/1751-12-04,15834-L1,15834-P04300
15834-1334-1-E1,baptism,15834-P04143,1751-12-04,15834-L1,15834-P04300
15834-1334-1-E2,birth,15834-P04143,1751-11-20,,
15834-1334-2-E1,baptism,15834-P04151,1750-12-13,15834-L1,15834-P04300
15834-1334-2-E2,birth,15834-P04151,1751-11-08,,
15834-1334-3-E1,baptism,15834-P04152,1751-12-13,15834-L1,15834-P04300
15834-1334-3-E2,birth,15834-P04152,1751-12-05,,
15834-1335-1-E1,baptism,15834-P04159,1751-01-02/1752-01-02,15834-L1,15834-P04300
15834-1335-1-E2,birth,15834-P04159,1751-12-17/1751-12-17,,
15834-1335-2-E1,baptism,15834-P04166,1752-01-20,15834-L1,15834-P04300
15834-1335-2-E2,birth,15834-P04166,1752-01-11,,
15834-1335-3-E1,baptism,15834-P04171,1752-01-20,15834-L1,15834-P04175
15834-1336-1-E1,baptism,15834-P04176,1752-01-26,15834-L1,15834-P04300
15834-1336-1-E2,birth,15834-P04176,1752-01-17,,
15834-1336-2-E1,baptism,15834-P04181,1752-01-29,15834-L1,15834-P04300
15834-1336-2-E2,birth,15834-P04181,1752-01-23,,
15834-1336-3-E1,baptism,15834-P04187,1752-02-02,15834-L1,15834-P04300
15834-1336-3-E2,birth,15834-P04187,1752-01-20,,
15834-1337-1-E1,baptism,15834-P04199,1752-02-06,15834-L1,15834-P04300
15834-1337-1-E2,birth,15834-P04199,1752-01-23,,
15834-1337-2-E1,baptism,15834-P04203,1752-03-05,15834-L1,15834-P04300
15834-1337-3-E1,baptism,15834-P04205,1752-03-05/1752-04-03,15834-L1,15834-P04210
15834-1338-1-E1,baptism,15834-P04216,1752-03-05/1752-04-03,15834-L1,15834-P04300
15834-1338-1-E2,birth,15834-P04216,1752-03-20,,
15834-1338-2-E1,baptism,15834-P04217,1752-04-03,15834-L1,15834-P04300
15834-1338-2-E2,birth,15834-P04217,1752-03-28,,
15834-1338-3-E1,baptism,15834-P04223,1752-04-09,15834-L1,15834-P04300
15834-1338-3-E2,birth,15834-P04223,1752-03-25,,
15834-1339-1-E1,baptism,15834-P04235,1752-04-08,15834-L1,15834-P04300
15834-1339-2-E1,baptism,15834-P04238,1752-05-10,15834-L1,15834-P04300
15834-1339-2-E2,birth,15834-P04238,1752-04-13,,
15834-1339-3-E1,baptism,15834-P04239,1752-05-25,15834-L1,15834-P04244
15834-1340-1-E1,baptism,15834-P04249,1752-05-25/1752-06-07,15834-L1,15834-P04300
15834-1340-2-E1,baptism,15834-P04256,1752-06-07,15834-L1,15834-P04300
15834-1340-2-E2,birth,15834-P04256,1752-05-26,,
15834-1340-3-E1,baptism,15834-P04257,1752-06-07/1752-08-08,15834-L1,15834-P04300
15834-1341-1-E1,baptism,15834-P04273,1752-06-23/1752-07-23,15834-L1,15834-P04300
15834-1341-2-E1,baptism,15834-P04280,1752-06-30/1752-07-30,15834-L1,15834-P04300
15834-1341-2-E2,birth,15834-P04280,1752-06-10/1752-07-10,,
15834-1341-3-E1,baptism,15834-P04286,1752-08-08,15834-L1,15834-P04300
15834-1342-1-E1,baptism,15834-P04287,1752-08-13,15834-L1,15834-P04288
15834-1342-1-E2,birth,15834-P04287,1752-08-02,,
